essay_id,sentence_id,sentence,label
essay_00666,s005004,"initially, i didn't know why i am here or what my own purpose is, perhaps it is because i am afraid of my own expectations.",0
essay_00666,s005005,"in reality, i always come back to the same thing, the reason i am here is to learn.",0
essay_00666,s005006,"and not so much as academically, but learn life lessons, values and experience what it is like to be human.",0
essay_00666,s005007,"to feel human, to feel pain, heartbreak, serenity, forgiveness, joy and feel that life is actually so much more simpler than we think it to be.",0
essay_00666,s005009,"i think that is what the meaning of life is, not to get too existential, but the true meaning of life is to give life your own meaning, deliver a happiness relative to your own perspective.",0
essay_00666,s005010,"being a young person can be difficult sometimes because as your developing, you start to learn how overwhelming your own emotions can be, how complex the world is, how scary and different it is from how you imagined.",0
essay_00666,s005011,sometimes it can be even be numbing to experience so much in such a short life span but we all have a purpose whether or not we want to accept it is up to us.,0
essay_00666,s005012,i decided mine to simply be to experience life.,0
essay_00667,s005014,more than that though because i am trying to become a mechanical engineer.,1
essay_00667,s005015,i need to pass this course in order for me to reach the next class.,0
essay_00667,s005016,"if i do not, i will not be able to become an engineer.",1
essay_00667,s005017,i hope to be able to pass with flying colors in this class because i was really good at physics in high school all though i did tend to spend almost every single day after class bugging my teacher on how to solve a problem.,1
essay_00667,s005018,he never said that i asked him a dumb question though.,0
essay_00667,s005019,to get back to the point though he inspired me to go onto engineering.,1
essay_00667,s005020,his name was mr. galaz.,0
essay_00667,s005022,he made engineering sound like something anyone could do.,1
essay_00667,s005023,not only that he made physics class fun to be in with projects and demonstrations in class.,0
essay_00668,s005025,"if it is a general question, id say im here to learn more about the things i am curious about.",0
essay_00668,s005026,the one goal i have for myself in life is to just be happy.,0
essay_00668,s005028,"i find all kinds of science interesting, being able to see the bigger picture outside my own little world.",0
essay_00668,s005029,"physics is interesting as many of the concepts are conceptual and people who are younger wouldnt really think much about how it works, but once you learn about things like energy and gravity, it opens up so much knowledge and things to discover.",0
essay_00668,s005030,all of this leads to a stronger curiosity about how things in the world work and what part we humans take in it.,0
